Trade Date,Currency,Pairs code,Buying,Selling,Mid Rate,
31-Oct-19,Pound Sterling,GBPGHS,6.897,6.905,6.901,
31-Oct-19,Euro,EURGHS,5.9426,5.9464,5.9445,
01-Nov-19,USD,USDGHS,5.3345,5.3399,5.3372,
01-Nov-19,Pound Sterling,GBPGHS,6.9093,6.9183,6.9138,
01-Nov-19,Euro,EURGHS,5.9594,5.9641,5.9618,
04-Nov-19,USD,USDGHS,5.3395,5.3449,5.3422,
04-Nov-19,Pound Sterling,GBPGHS,6.8907,6.8997,6.8952,
04-Nov-19,Euro,EURGHS,5.9561,5.9629,5.9595,
05-Nov-19,USD,USDGHS,5.3473,5.3527,5.35,
05-Nov-19,Pound Sterling,GBPGHS,6.8831,6.8921,6.8876,
05-Nov-19,Euro,EURGHS,5.9235,5.9287,5.9261,
06-Nov-19,USD,USDGHS,5.3571,5.3625,5.3598,
06-Nov-19,Pound Sterling,GBPGHS,6.8871,6.8945,6.8908,
06-Nov-19,Euro,EURGHS,5.931,5.9349,5.933,
08-Nov-19,USD,USDGHS,5.3571,5.3625,5.3598,
08-Nov-19,Pound Sterling,GBPGHS,6.8646,6.8736,6.8691,
08-Nov-19,Euro,EURGHS,5.9076,5.9123,5.91,
11-Nov-19,USD,USDGHS,5.357,5.363,5.36,
11-Nov-19,Pound Sterling,GBPGHS,6.893,6.9,6.8965,
11-Nov-19,Euro,EURGHS,5.913,5.918,5.9155,
12-Nov-19,USD,USDGHS,5.3569,5.3623,5.3596,
12-Nov-19,Pound Sterling,GBPGHS,6.8794,6.8884,6.8839,
12-Nov-19,Euro,EURGHS,5.902,5.9072,5.9046,
13-Nov-19,USD,USDGHS,5.3566,5.362,5.3593,
13-Nov-19,Pound Sterling,GBPGHS,6.8725,6.8816,6.8771,
13-Nov-19,Euro,EURGHS,5.8997,5.9049,5.9023,
14-Nov-19,USD,USDGHS,5.3581,5.3635,5.3608,
14-Nov-19,Pound Sterling,GBPGHS,6.8777,6.8856,6.8817,
14-Nov-19,Euro,EURGHS,5.894,5.8998,5.8969,
15-Nov-19,USD,USDGHS,5.3581,5.3635,5.3608,
15-Nov-19,Pound Sterling,GBPGHS,6.9179,6.9269,6.9224,
15-Nov-19,Euro,EURGHS,5.9208,5.926,5.9234,
18-Nov-19,USD,USDGHS,5.3606,5.366,5.3633,
18-Nov-19,Pound Sterling,GBPGHS,6.9441,6.9532,6.9487,
18-Nov-19,Euro,EURGHS,5.9372,5.9419,5.9396,
19-Nov-19,USD,USDGHS,5.3621,5.3675,5.3648,
19-Nov-19,Pound Sterling,GBPGHS,6.9418,6.9509,6.9464,
19-Nov-19,Euro,EURGHS,5.9372,5.944,5.9406,
20-Nov-19,USD,USDGHS,5.3646,5.37,5.3673,
20-Nov-19,Pound Sterling,GBPGHS,6.9316,6.9407,6.9362,
20-Nov-19,Euro,EURGHS,5.9443,5.949,5.9467,
21-Nov-19,USD,USDGHS,5.3749,5.3803,5.3776,
21-Nov-19,Pound Sterling,GBPGHS,6.9449,6.9529,6.9489,
21-Nov-19,Euro,EURGHS,5.9542,5.9585,5.9564,
22-Nov-19,USD,USDGHS,5.3749,5.3803,5.3776,
22-Nov-19,Pound Sterling,GBPGHS,6.9041,6.9115,6.9078,
22-Nov-19,Euro,EURGHS,5.9369,5.9403,5.9386,
25-Nov-19,USD,USDGHS,5.3747,5.3801,5.3774,
25-Nov-19,Pound Sterling,GBPGHS,6.8796,6.9403,6.91,
25-Nov-19,Euro,EURGHS,5.877,5.9258,5.9014,
26-Nov-19,USD,USDGHS,5.4983,5.5039,5.5011,
26-Nov-19,Pound Sterling,GBPGHS,7.0637,7.073,7.0684,
26-Nov-19,Euro,EURGHS,6.0529,6.0577,6.0553,
27-Nov-19,USD,USDGHS,5.4983,5.5039,5.5011,
27-Nov-19,Pound Sterling,GBPGHS,7.0786,7.0862,7.0824,
27-Nov-19,Euro,EURGHS,6.0475,6.0514,6.0495,
28-Nov-19,USD,USDGHS,5.4983,5.5039,5.5011,
28-Nov-19,Pound Sterling,GBPGHS,7.0956,7.1033,7.0995,
28-Nov-19,Euro,EURGHS,6.0502,6.0556,6.0529,
29-Nov-19,USD,USDGHS,5.5226,5.5282,5.5254,
29-Nov-19,Pound Sterling,GBPGHS,7.1275,7.1369,7.1322,
29-Nov-19,Euro,EURGHS,6.0758,6.0812,6.0785,
02-Dec-19,USD,USDGHS,5.5226,5.5282,5.5254,
02-Dec-19,Pound Sterling,GBPGHS,7.1435,7.1512,7.1474,
02-Dec-19,Euro,EURGHS,6.1192,6.1247,6.122,
02-Dec-19,USD,USDGHS,5.5226,5.5282,5.5254,
02-Dec-19,Pound Sterling,GBPGHS,7.1435,7.1512,7.1474,
02-Dec-19,Euro,EURGHS,6.1192,6.1247,6.122,
03-Dec-19,USD,USDGHS,5.5341,5.5397,5.5369,
03-Dec-19,Pound Sterling,GBPGHS,7.1916,7.1994,7.1955,
03-Dec-19,Euro,EURGHS,6.1346,6.1381,6.1364,
04-Dec-19,USD,USDGHS,5.5341,5.5397,5.5369,
04-Dec-19,Pound Sterling,GBPGHS,7.258,7.2675,7.2628,
04-Dec-19,Euro,EURGHS,6.141,6.1459,6.1435,
05-Dec-19,USD,USDGHS,5.5341,5.5397,5.5369,
05-Dec-19,Pound Sterling,GBPGHS,7.2713,7.2797,7.2755,
05-Dec-19,Euro,EURGHS,6.1423,6.1463,6.1443,
09-Dec-19,USD,USDGHS,5.5341,5.5397,5.5369,
09-Dec-19,Pound Sterling,GBPGHS,7.2785,7.2863,7.2824,
09-Dec-19,Euro,EURGHS,6.1303,6.1338,6.1321,
10-Dec-19,USD,USDGHS,5.5339,5.5395,5.5367,
10-Dec-19,Pound Sterling,GBPGHS,7.2921,7.3016,7.2969,
10-Dec-19,Euro,EURGHS,6.1314,6.1363,6.1339,
11-Dec-19,USD,USDGHS,5.5359,5.5415,5.5387,
11-Dec-19,Pound Sterling,GBPGHS,7.2947,7.3042,7.2995,
11-Dec-19,Euro,EURGHS,6.1336,6.1385,6.1361,
13-Dec-19,USD,USDGHS,5.5357,5.5413,5.5385,
13-Dec-19,Pound Sterling,GBPGHS,7.3736,7.3832,7.3784,
13-Dec-19,Euro,EURGHS,6.1657,6.1707,6.1682,
17-Dec-19,USD,USDGHS,5.5375,5.5431,5.5403,
17-Dec-19,Pound Sterling,GBPGHS,7.2885,7.2963,7.2924,
17-Dec-19,Euro,EURGHS,6.1788,6.1823,6.1806,
18-Dec-19,USD,USDGHS,5.5375,5.5431,5.5403,
18-Dec-19,Pound Sterling,GBPGHS,7.2398,7.2492,7.2445,
18-Dec-19,Euro,EURGHS,6.1573,6.1622,6.1598,
19-Dec-19,USD,USDGHS,5.5373,5.5429,5.5401,
19-Dec-19,Pound Sterling,GBPGHS,7.2113,7.2196,7.2155,
19-Dec-19,Euro,EURGHS,6.1587,6.1632,6.161,
20-Dec-19,USD,USDGHS,5.5368,5.5424,5.5396,
20-Dec-19,Pound Sterling,GBPGHS,7.225,7.2333,7.2292,
20-Dec-19,Euro,EURGHS,6.1401,6.1445,6.1423,
23-Dec-19,USD,USDGHS,5.5368,5.5424,5.5396,
23-Dec-19,Pound Sterling,GBPGHS,7.1564,7.1641,7.1603,
23-Dec-19,Euro,EURGHS,6.1407,6.1441,6.1424,
24-Dec-19,USD,USDGHS,5.5365,5.5421,5.5393,
24-Dec-19,Pound Sterling,GBPGHS,7.172,7.1798,7.1759,
24-Dec-19,Euro,EURGHS,6.1368,6.1402,6.1385,
27-Dec-19,USD,USDGHS,5.536,5.5416,5.5388,
27-Dec-19,Pound Sterling,GBPGHS,7.2456,7.255,7.2503,
27-Dec-19,Euro,EURGHS,6.1806,6.1877,6.1842,
30-Dec-19,USD,USDGHS,5.535,5.5406,5.5378,
30-Dec-19,Pound Sterling,GBPGHS,7.2603,7.2698,7.2651,
30-Dec-19,Euro,EURGHS,6.2006,6.2055,6.2031,
31-Dec-19,USD,USDGHS,5.5309,5.5365,5.5337,
31-Dec-19,Pound Sterling,GBPGHS,7.3124,7.3203,7.3164,
31-Dec-19,Euro,EURGHS,6.2096,6.2131,6.2114,
02-Jan-20,USD,USDGHS,5.5314,5.537,5.5342,
02-Jan-20,Pound Sterling,GBPGHS,7.2711,7.2806,7.2759,
02-Jan-20,Euro,EURGHS,6.1808,6.1862,6.1835,
03-Jan-20,USD,USDGHS,5.5314,5.537,5.5342,
03-Jan-20,Pound Sterling,GBPGHS,7.229,7.2385,7.2338,
03-Jan-20,Euro,EURGHS,6.1686,6.1741,6.1714,
06-Jan-20,USD,USDGHS,5.5312,5.5368,5.534,
06-Jan-20,Pound Sterling,GBPGHS,7.2664,7.2748,7.2706,
06-Jan-20,Euro,EURGHS,6.1873,6.1913,6.1893,
08-Jan-20,USD,USDGHS,5.5337,5.5393,5.5365,
08-Jan-20,Pound Sterling,GBPGHS,7.2647,7.2742,7.2695,
08-Jan-20,Euro,EURGHS,6.1591,6.1645,6.1618,
09-Jan-20,USD,USDGHS,5.5335,5.5391,5.5363,
09-Jan-20,Pound Sterling,GBPGHS,7.2218,7.2301,7.226,
09-Jan-20,Euro,EURGHS,6.1483,6.1523,6.1503,
10-Jan-20,USD,USDGHS,5.5335,5.5391,5.5363,
10-Jan-20,Pound Sterling,GBPGHS,7.2318,7.2412,7.2365,
10-Jan-20,Euro,EURGHS,6.1469,6.1517,6.1493,
13-Jan-20,USD,USDGHS,5.534,5.5396,5.5368,
13-Jan-20,Pound Sterling,GBPGHS,7.181,7.1904,7.1857,
13-Jan-20,Euro,EURGHS,6.1613,6.1683,6.1648,
14-Jan-20,USD,USDGHS,5.5338,5.5394,5.5366,
14-Jan-20,Pound Sterling,GBPGHS,7.1912,7.2006,7.1959,
14-Jan-20,Euro,EURGHS,6.1532,6.1586,6.1559,
14-Jan-20,USD,USDGHS,5.5341,5.5397,5.5369,
14-Jan-20,Pound Sterling,GBPGHS,7.1916,7.201,7.1963,
14-Jan-20,Euro,EURGHS,6.1535,6.1589,6.1562,
16-Jan-20,USD,USDGHS,5.5334,5.539,5.5362,
16-Jan-20,Pound Sterling,GBPGHS,7.2161,7.2245,7.2203,
16-Jan-20,Euro,EURGHS,6.1629,6.1669,6.1649,
16-Jan-20,USD,USDGHS,5.5314,5.537,5.5342,
16-Jan-20,Pound Sterling,GBPGHS,7.2036,7.213,7.2083,
16-Jan-20,Euro,EURGHS,6.1375,6.1424,6.14,
16-Jan-20,USD,USDGHS,5.5314,5.537,5.5342,
16-Jan-20,Pound Sterling,GBPGHS,7.2036,7.213,7.2083,
16-Jan-20,Euro,EURGHS,6.1375,6.1424,6.14,
21-Jan-20,USD,USDGHS,5.5319,5.5375,5.5347,
21-Jan-20,Pound Sterling,GBPGHS,7.2214,7.2308,7.2261,
21-Jan-20,Euro,EURGHS,6.1417,6.1466,6.1442,
21-Jan-20,USD,USDGHS,5.5319,5.5375,5.5347,
21-Jan-20,Pound Sterling,GBPGHS,7.2214,7.2308,7.2261,
21-Jan-20,Euro,EURGHS,6.1417,6.1466,6.1442,
22-Jan-20,USD,USDGHS,5.5309,5.5365,5.5337,
22-Jan-20,Pound Sterling,GBPGHS,7.2638,7.2733,7.2686,
22-Jan-20,Euro,EURGHS,6.1267,6.1316,6.1292,
23-Jan-20,USD,USDGHS,5.5289,5.5345,5.5317,
23-Jan-20,Pound Sterling,GBPGHS,7.2451,7.2546,7.2499,
23-Jan-20,Euro,EURGHS,6.1094,6.1143,6.1119,
24-Jan-20,USD,USDGHS,5.5239,5.5295,5.5267,
24-Jan-20,Pound Sterling,GBPGHS,7.2187,7.2281,7.2234,
24-Jan-20,Euro,EURGHS,6.0907,6.0956,6.0932,
27-Jan-20,USD,USDGHS,5.5189,5.5245,5.5217,
27-Jan-20,Pound Sterling,GBPGHS,7.2061,7.2155,7.2108,
27-Jan-20,Euro,EURGHS,6.0811,6.0859,6.0835,
28-Jan-20,USD,USDGHS,5.5159,5.5215,5.5187,
28-Jan-20,Pound Sterling,GBPGHS,7.168,7.1762,7.1721,
28-Jan-20,Euro,EURGHS,6.0709,6.0749,6.0729,
29-Jan-20,USD,USDGHS,5.5159,5.5215,5.5187,
29-Jan-20,Pound Sterling,GBPGHS,7.1768,7.1845,7.1807,
29-Jan-20,Euro,EURGHS,6.0717,6.0752,6.0735,
30-Jan-20,USD,USDGHS,5.4765,5.4819,5.4792,
30-Jan-20,Pound Sterling,GBPGHS,7.19,7.2005,7.1953,
30-Jan-20,Euro,EURGHS,6.0487,6.0544,6.0516,
31-Jan-20,USD,USDGHS,5.4765,5.4819,5.4792,
31-Jan-20,Pound Sterling,GBPGHS,7.19,7.2005,7.1953,
31-Jan-20,Euro,EURGHS,6.0487,6.0544,6.0516,
03-Feb-20,USD,USDGHS,5.43,5.4354,5.4327,
03-Feb-20,Pound Sterling,GBPGHS,7.1431,7.1508,7.147,
03-Feb-20,Euro,EURGHS,6.0077,6.0111,6.0094,
04-Feb-20,USD,USDGHS,5.393,5.3984,5.3957,
04-Feb-20,Pound Sterling,GBPGHS,7.0195,7.0287,7.0241,
04-Feb-20,Euro,EURGHS,5.9599,5.9646,5.9623,
05-Feb-20,USD,USDGHS,5.3583,5.3637,5.361,
05-Feb-20,Pound Sterling,GBPGHS,6.9583,6.9674,6.9629,
05-Feb-20,Euro,EURGHS,5.8974,5.9021,5.8998,
06-Feb-20,USD,USDGHS,5.3583,5.3637,5.361,
06-Feb-20,Pound Sterling,GBPGHS,6.9412,6.9503,6.9458,
06-Feb-20,Euro,EURGHS,5.8858,5.8925,5.8892,
07-Feb-20,USD,USDGHS,5.3581,5.3635,5.3608,
07-Feb-20,Pound Sterling,GBPGHS,6.9388,6.9479,6.9434,
07-Feb-20,Euro,EURGHS,5.8798,5.8845,5.8822,
10-Feb-20,USD,USDGHS,5.3574,5.3628,5.3601,
10-Feb-20,Pound Sterling,GBPGHS,6.9304,6.9394,6.9349,
10-Feb-20,Euro,EURGHS,5.8568,5.8635,5.8602,
11-Feb-20,USD,USDGHS,5.3569,5.3623,5.3596,
11-Feb-20,Pound Sterling,GBPGHS,6.941,6.9501,6.9456,
11-Feb-20,Euro,EURGHS,5.8514,5.8561,5.8538,
12-Feb-20,USD,USDGHS,5.3269,5.3323,5.3296,
12-Feb-20,Pound Sterling,GBPGHS,6.9042,6.9117,6.908,
12-Feb-20,Euro,EURGHS,5.8053,5.8086,5.807,
13-Feb-20,USD,USDGHS,5.3169,5.3223,5.3196,
13-Feb-20,Pound Sterling,GBPGHS,6.8913,6.8987,6.895,
13-Feb-20,Euro,EURGHS,5.7944,5.7977,5.7961,
14-Feb-20,USD,USDGHS,5.295,5.3002,5.2976,
14-Feb-20,Pound Sterling,GBPGHS,6.8898,6.8977,6.8938,
14-Feb-20,Euro,EURGHS,5.7492,5.7529,5.7511,
17-Feb-20,USD,USDGHS,5.285,5.2902,5.2876,
17-Feb-20,Pound Sterling,GBPGHS,6.8768,6.8847,6.8808,
17-Feb-20,Euro,EURGHS,5.7383,5.7421,5.7402,
18-Feb-20,USD,USDGHS,5.285,5.2902,5.2876,
18-Feb-20,Pound Sterling,GBPGHS,6.8842,6.8932,6.8887,
18-Feb-20,Euro,EURGHS,5.7163,5.721,5.7187,
19-Feb-20,USD,USDGHS,5.2853,5.2905,5.2879,
19-Feb-20,Pound Sterling,GBPGHS,6.8439,6.8528,6.8484,
19-Feb-20,Euro,EURGHS,5.7004,5.7069,5.7037,
20-Feb-20,USD,USDGHS,5.2803,5.2855,5.2829,
20-Feb-20,Pound Sterling,GBPGHS,6.7994,6.8078,6.8036,
20-Feb-20,Euro,EURGHS,5.7128,5.717,5.7149,
21-Feb-20,USD,USDGHS,5.2803,5.2855,5.2829,
21-Feb-20,Pound Sterling,GBPGHS,6.8496,6.8585,6.8541,
21-Feb-20,Euro,EURGHS,5.7342,5.7389,5.7366,
24-Feb-20,USD,USDGHS,5.2793,5.2845,5.2819,
24-Feb-20,Pound Sterling,GBPGHS,6.824,6.8329,6.8285,
24-Feb-20,Euro,EURGHS,5.7301,5.7347,5.7324,
25-Feb-20,USD,USDGHS,5.2843,5.2895,5.2869,
25-Feb-20,Pound Sterling,GBPGHS,6.8653,6.8727,6.869,
25-Feb-20,Euro,EURGHS,5.7278,5.7311,5.7295,
26-Feb-20,USD,USDGHS,5.2918,5.297,5.2944,
26-Feb-20,Pound Sterling,GBPGHS,6.838,6.847,6.8425,
26-Feb-20,Euro,EURGHS,5.7491,5.7557,5.7524,
27-Feb-20,USD,USDGHS,5.2918,5.297,5.2944,
27-Feb-20,Pound Sterling,GBPGHS,6.8152,6.8231,6.8192,
27-Feb-20,Euro,EURGHS,5.8106,5.8163,5.8135,
28-Feb-20,USD,USDGHS,5.2923,5.2975,5.2949,
28-Feb-20,Pound Sterling,GBPGHS,6.7836,6.7925,6.7881,
28-Feb-20,Euro,EURGHS,5.8024,5.8071,5.8048,
02-Mar-20,USD,USDGHS,5.2938,5.299,5.2964,
02-Mar-20,Pound Sterling,GBPGHS,6.7638,6.7727,6.7683,
02-Mar-20,Euro,EURGHS,5.9001,5.9047,5.9024,
03-Mar-20,USD,USDGHS,5.2948,5.3,5.2974,
03-Mar-20,Pound Sterling,GBPGHS,6.7683,6.7772,6.7728,
03-Mar-20,Euro,EURGHS,5.8901,5.8952,5.8927,
04-Mar-20,USD,USDGHS,5.2974,5.3027,5.3001,
04-Mar-20,Pound Sterling,GBPGHS,6.7843,6.7932,6.7888,
04-Mar-20,Euro,EURGHS,5.8917,5.8969,5.8943,
05-Mar-20,USD,USDGHS,5.2974,5.3027,5.3001,
05-Mar-20,Pound Sterling,GBPGHS,6.8426,6.8516,6.8471,
05-Mar-20,Euro,EURGHS,5.931,5.9362,5.9336,
09-Mar-20,USD,USDGHS,5.3003,5.3057,5.303,
09-Mar-20,Pound Sterling,GBPGHS,6.9662,6.9748,6.9705,
09-Mar-20,Euro,EURGHS,6.0571,6.0614,6.0593,
10-Mar-20,USD,USDGHS,5.3101,5.3155,5.3128,
10-Mar-20,Pound Sterling,GBPGHS,6.9005,6.9096,6.9051,
10-Mar-20,Euro,EURGHS,6.0372,6.0419,6.0396,
11-Mar-20,USD,USDGHS,5.3153,5.3207,5.318,
11-Mar-20,Pound Sterling,GBPGHS,6.8616,6.8695,6.8656,
11-Mar-20,Euro,EURGHS,6.0021,6.0064,6.0043,
12-Mar-20,USD,USDGHS,5.3251,5.3305,5.3278,
12-Mar-20,Pound Sterling,GBPGHS,6.7081,6.7169,6.7125,
12-Mar-20,Euro,EURGHS,5.9212,5.9263,5.9238,
13-Mar-20,USD,USDGHS,5.3251,5.3305,5.3278,
13-Mar-20,Pound Sterling,GBPGHS,6.6655,6.6732,6.6694,
13-Mar-20,Euro,EURGHS,5.9191,5.9233,5.9212,
16-Mar-20,USD,USDGHS,5.3349,5.3403,5.3376,
16-Mar-20,Pound Sterling,GBPGHS,6.5652,6.5728,6.569,
16-Mar-20,Euro,EURGHS,5.9333,5.9375,5.9354,
17-Mar-20,USD,USDGHS,5.3454,5.3508,5.3481,
17-Mar-20,Pound Sterling,GBPGHS,6.4487,6.4573,6.453,
17-Mar-20,Euro,EURGHS,5.8678,5.873,5.8704,
18-Mar-20,USD,USDGHS,5.3453,5.3507,5.348,
18-Mar-20,Pound Sterling,GBPGHS,6.3086,6.317,6.3128,
18-Mar-20,Euro,EURGHS,5.8186,5.8237,5.8212,
19-Mar-20,USD,USDGHS,5.3473,5.3527,5.35,
19-Mar-20,Pound Sterling,GBPGHS,6.2671,6.2755,6.2713,
19-Mar-20,Euro,EURGHS,5.7596,5.7647,5.7622,
20-Mar-20,USD,USDGHS,5.3576,5.363,5.3603,
20-Mar-20,Pound Sterling,GBPGHS,6.3215,6.3283,6.3249,
20-Mar-20,Euro,EURGHS,5.751,5.7546,5.7528,
23-Mar-20,USD,USDGHS,5.3686,5.374,5.3713,
23-Mar-20,Pound Sterling,GBPGHS,6.234,6.2424,6.2382,
23-Mar-20,Euro,EURGHS,5.7964,5.8015,5.799,
24-Mar-20,USD,USDGHS,5.3936,5.399,5.3963,
24-Mar-20,Pound Sterling,GBPGHS,6.3245,6.333,6.3288,
24-Mar-20,Euro,EURGHS,5.8167,5.8219,5.8193,
25-Mar-20,USD,USDGHS,5.4334,5.4388,5.4361,
25-Mar-20,Pound Sterling,GBPGHS,6.3408,6.3487,6.3448,
25-Mar-20,Euro,EURGHS,5.8694,5.8741,5.8718,
26-Mar-20,USD,USDGHS,5.4352,5.4406,5.4379,
26-Mar-20,Pound Sterling,GBPGHS,6.563,6.5717,6.5674,
26-Mar-20,Euro,EURGHS,5.9892,5.9945,5.9919,
27-Mar-20,USD,USDGHS,5.435,5.4404,5.4377,
27-Mar-20,Pound Sterling,GBPGHS,6.6959,6.7042,6.7001,
27-Mar-20,Euro,EURGHS,5.9945,5.9988,5.9967,
30-Mar-20,USD,USDGHS,5.4347,5.4401,5.4374,
30-Mar-20,Pound Sterling,GBPGHS,6.7243,6.7327,6.7285,
30-Mar-20,Euro,EURGHS,5.9878,5.9926,5.9902,
31-Mar-20,USD,USDGHS,5.4396,5.445,5.4423,
31-Mar-20,Pound Sterling,GBPGHS,6.7538,6.7627,6.7583,
31-Mar-20,Euro,EURGHS,5.9726,5.9778,5.9752,
01-Apr-20,USD,USDGHS,5.4396,5.445,5.4423,
01-Apr-20,Pound Sterling,GBPGHS,6.7429,6.7518,6.7474,
01-Apr-20,Euro,EURGHS,5.9498,5.955,5.9524,
02-Apr-20,USD,USDGHS,5.4473,5.4527,5.45,
02-Apr-20,Pound Sterling,GBPGHS,6.7573,6.7663,6.7618,
02-Apr-20,Euro,EURGHS,5.9254,5.9301,5.9278,
03-Apr-20,USD,USDGHS,5.4583,5.4637,5.461,
03-Apr-20,Pound Sterling,GBPGHS,6.6847,6.6925,6.6886,
03-Apr-20,Euro,EURGHS,5.8954,5.8991,5.8973,
06-Apr-20,USD,USDGHS,5.4979,5.5035,5.5007,
06-Apr-20,Pound Sterling,GBPGHS,6.7537,6.7626,6.7582,
06-Apr-20,Euro,EURGHS,5.9451,5.9504,5.9478,
08-Apr-20,USD,USDGHS,5.4997,5.5053,5.5025,
08-Apr-20,Pound Sterling,GBPGHS,6.8092,6.8177,6.8135,
08-Apr-20,Euro,EURGHS,5.9762,5.9804,5.9783,
09-Apr-20,USD,USDGHS,5.5027,5.5083,5.5055,
09-Apr-20,Pound Sterling,GBPGHS,6.8603,6.8682,6.8643,
09-Apr-20,Euro,EURGHS,6.0225,6.0264,6.0245,
14-Apr-20,USD,USDGHS,5.5077,5.5133,5.5105,
14-Apr-20,Pound Sterling,GBPGHS,6.9331,6.9406,6.9369,
14-Apr-20,Euro,EURGHS,6.0378,6.0411,6.0395,
15-Apr-20,USD,USDGHS,5.5075,5.5131,5.5103,
15-Apr-20,Pound Sterling,GBPGHS,6.8839,6.893,6.8885,
15-Apr-20,Euro,EURGHS,6.0043,6.0096,6.007,
16-Apr-20,USD,USDGHS,5.5072,5.5128,5.51,
16-Apr-20,Pound Sterling,GBPGHS,6.8422,6.8518,6.847,
16-Apr-20,Euro,EURGHS,5.9637,5.9695,5.9666,
17-Apr-20,USD,USDGHS,5.5072,5.5128,5.51,
17-Apr-20,Pound Sterling,GBPGHS,6.8797,6.8871,6.8834,
17-Apr-20,Euro,EURGHS,5.9932,5.9966,5.9949,
20-Apr-20,USD,USDGHS,5.512,5.5176,5.5148,
20-Apr-20,Pound Sterling,GBPGHS,6.8636,6.8716,6.8676,
20-Apr-20,Euro,EURGHS,5.9928,5.9972,5.995,
21-Apr-20,USD,USDGHS,5.512,5.5176,5.5148,
21-Apr-20,Pound Sterling,GBPGHS,6.7737,6.7811,6.7774,
21-Apr-20,Euro,EURGHS,5.9881,5.9919,5.99,
22-Apr-20,USD,USDGHS,5.5219,5.5275,5.5247,
22-Apr-20,Pound Sterling,GBPGHS,6.8102,6.8176,6.8139,
22-Apr-20,Euro,EURGHS,5.9796,5.9835,5.9816,
23-Apr-20,USD,USDGHS,5.5219,5.5275,5.5247,
23-Apr-20,Pound Sterling,GBPGHS,6.8317,6.8408,6.8363,
23-Apr-20,Euro,EURGHS,5.9775,5.9823,5.9799,
24-Apr-20,USD,USDGHS,5.5421,5.5477,5.5449,
24-Apr-20,Pound Sterling,GBPGHS,6.8329,6.8403,6.8366,
24-Apr-20,Euro,EURGHS,5.9885,5.9939,5.9912,
27-Apr-20,USD,USDGHS,5.5451,5.5507,5.5479,
27-Apr-20,Pound Sterling,GBPGHS,6.8859,6.8934,6.8897,
27-Apr-20,Euro,EURGHS,6.0108,6.0146,6.0127,
28-Apr-20,USD,USDGHS,5.5553,5.5609,5.5581,
28-Apr-20,Pound Sterling,GBPGHS,6.913,6.9205,6.9168,
28-Apr-20,Euro,EURGHS,6.0218,6.0257,6.0238,
29-Apr-20,USD,USDGHS,5.5657,5.5713,5.5685,
29-Apr-20,Pound Sterling,GBPGHS,6.9176,6.9273,6.9225,
29-Apr-20,Euro,EURGHS,6.0411,6.0469,6.044,
30-Apr-20,USD,USDGHS,5.5982,5.6038,5.601,
30-Apr-20,Pound Sterling,GBPGHS,7.0543,7.0625,7.0584,
30-Apr-20,Euro,EURGHS,6.1256,6.1296,6.1276,
04-May-20,USD,USDGHS,5.5982,5.6038,5.601,
04-May-20,Pound Sterling,GBPGHS,7.0543,7.0625,7.0584,
04-May-20,Euro,EURGHS,6.1256,6.1296,6.1276,
05-May-20,USD,USDGHS,5.5972,5.6028,5.6,
05-May-20,Pound Sterling,GBPGHS,6.9708,6.9783,6.9746,
05-May-20,Euro,EURGHS,6.07,6.0755,6.0728,
06-May-20,USD,USDGHS,5.5972,5.6028,5.6,
06-May-20,Pound Sterling,GBPGHS,6.9209,6.9279,6.9244,
06-May-20,Euro,EURGHS,6.0466,6.05,6.0483,
07-May-20,USD,USDGHS,5.5982,5.6038,5.601,
07-May-20,Pound Sterling,GBPGHS,6.874,6.8831,6.8786,
07-May-20,Euro,EURGHS,6.0304,6.0352,6.0328,
08-May-20,USD,USDGHS,5.6001,5.6057,5.6029,
08-May-20,Pound Sterling,GBPGHS,6.9632,6.9713,6.9673,
08-May-20,Euro,EURGHS,6.0824,6.0863,6.0844,
11-May-20,USD,USDGHS,5.6021,5.6077,5.6049,
11-May-20,Pound Sterling,GBPGHS,6.9141,6.9233,6.9187,
11-May-20,Euro,EURGHS,6.056,6.0613,6.0587,
12-May-20,USD,USDGHS,5.6051,5.6107,5.6079,
12-May-20,Pound Sterling,GBPGHS,6.9016,6.909,6.9053,
12-May-20,Euro,EURGHS,6.0946,6.098,6.0963,
13-May-20,USD,USDGHS,5.6101,5.6157,5.6129,
13-May-20,Pound Sterling,GBPGHS,6.8572,6.8646,6.8609,
13-May-20,Euro,EURGHS,6.0829,6.0868,6.0849,
15-May-20,USD,USDGHS,5.6099,5.6155,5.6127,
15-May-20,Pound Sterling,GBPGHS,6.7975,6.806,6.8018,
15-May-20,Euro,EURGHS,6.0676,6.0724,6.07,
18-May-20,USD,USDGHS,5.6129,5.6185,5.6157,
18-May-20,Pound Sterling,GBPGHS,6.8421,6.8495,6.8458,
18-May-20,Euro,EURGHS,6.0943,6.0977,6.096,
19-May-20,USD,USDGHS,5.6127,5.6183,5.6155,
19-May-20,Pound Sterling,GBPGHS,6.8699,6.8791,6.8745,
19-May-20,Euro,EURGHS,6.1399,6.1448,6.1424,
20-May-20,USD,USDGHS,5.6127,5.6183,5.6155,
20-May-20,Pound Sterling,GBPGHS,6.8851,6.8931,6.8891,
20-May-20,Euro,EURGHS,6.17,6.1744,6.1722,
21-May-20,USD,USDGHS,5.6125,5.6181,5.6153,
21-May-20,Pound Sterling,GBPGHS,6.8669,6.8771,6.872,
21-May-20,Euro,EURGHS,6.1487,6.1551,6.1519,
