Trade Date,Share code,Closing Price vwap (GHS),Price change(GHS),Total shares traded,Total value traded (GHS)
03/08/2021,MAC,5.98,0,0,0
03/08/2021,MLC,1.26,0,148033,186521.58
03/08/2021,MTNGH,0.03,0,0,0
03/08/2021,PBC,0.45,0,350,157.5
03/08/2021,RBGH,18.6,0,10003,186054
03/08/2021,SCB,0.07,0,0,0
03/08/2021,SIC,0.95,0,0,0
03/08/2021,SOGEGH,0.05,0,0,0
03/08/2021,SWL,0.34,0,0,0
03/08/2021,TBL,4,0,0,0
03/08/2021,TOTAL,11.92,0,0,0
03/08/2021,TLW,2.42,0.22,1000,2420
03/08/2021,UNIL,0.41,0,0,0
03/08/2021,AADS,0.87,0,0,0
03/08/2021,SCB PREF,97.3,0,0,0
03/08/2021,GLD,0.55,0,0,0
03/08/2021,SAMBA,0.11,0,0,0
03/08/2021,MMH,0.1,0,0,0
03/08/2021,HORDS,0.05,0,0,0
03/08/2021,IIL,0.09,0,0,0
03/08/2021,DIGICUT,0.65,0,0,0
03/08/2021,TOTAL,,,211048,442773.76
05/08/2021,ACCESS,3.49,0,0,0
05/08/2021,ADB,5.06,0,0,0
05/08/2021,AGA,37,0,0,0
05/08/2021,ALW,0.1,0,0,0
05/08/2021,BOPP,2.4,0,0,0
05/08/2021,CAL,0.7,0,0,0
05/08/2021,CLYD,0.03,0,0,0
05/08/2021,CMLT,0.11,0,0,0
05/08/2021,CPC,0.02,0,0,0
05/08/2021,DASPHARMA,0.4,0,0,0
05/08/2021,EGH,7,0,0,0
05/08/2021,EGL,1.95,0.15,100000,195000
05/08/2021,ETI,0.06,0,0,0
05/08/2021,FML,1.4,0,0,0
05/08/2021,GCB,5.39,0,0,0
05/08/2021,GGBL,1.5,0,0,0
05/08/2021,GOIL,1.55,0,0,0
05/08/2021,GSR,9.5,0,0,0
05/08/2021,MAC,5.98,0,0,0
05/08/2021,MLC,1.26,0,3275260,4126827.6
05/08/2021,MTNGH,0.03,0,0,0
05/08/2021,PBC,0.45,0,0,0
05/08/2021,RBGH,18.6,0,218,4054.8
05/08/2021,SCB,0.07,0,0,0
05/08/2021,SIC,0.95,0,0,0
05/08/2021,SOGEGH,0.05,0,0,0
05/08/2021,SWL,0.34,0,0,0
05/08/2021,TBL,4.01,0.01,8255,33102.55
05/08/2021,TOTAL,11.92,0,0,0
05/08/2021,TLW,2.66,0.24,1000,2660
05/08/2021,UNIL,0.41,0,0,0
05/08/2021,AADS,0.87,0,0,0
05/08/2021,SCB PREF,97.3,0,0,0
05/08/2021,GLD,0.55,0,0,0
05/08/2021,SAMBA,0.11,0,0,0
05/08/2021,MMH,0.1,0,0,0
05/08/2021,HORDS,0.05,0,0,0
05/08/2021,IIL,0.09,0,0,0
05/08/2021,DIGICUT,0.65,0,0,0
05/08/2021,TOTAL,,,3384733,4361644.95
06/08/2021,ACCESS,3.49,0,0,0
06/08/2021,ADB,5.06,0,0,0
06/08/2021,AGA,37,0,0,0
06/08/2021,ALW,0.1,0,0,0
06/08/2021,BOPP,2.4,0,0,0
06/08/2021,CAL,0.7,0,0,0
06/08/2021,CLYD,0.03,0,0,0
06/08/2021,CMLT,0.11,0,0,0
06/08/2021,CPC,0.02,0,14589,291.78
06/08/2021,DASPHARMA,0.4,0,0,0
06/08/2021,EGH,7.3,0.3,1000,7300
06/08/2021,EGL,1.95,0,5000,9750
06/08/2021,ETI,0.06,0,0,0
06/08/2021,FML,1.4,0,0,0
06/08/2021,GCB,5.39,0,0,0
06/08/2021,GGBL,1.5,0,40,60
06/08/2021,GOIL,1.55,0,0,0
06/08/2021,GSR,9.5,0,0,0
06/08/2021,MAC,5.98,0,0,0
06/08/2021,MLC,1.26,0,5000,6300
06/08/2021,MTNGH,0.03,0,0,0
06/08/2021,PBC,0.45,0,0,0
06/08/2021,RBGH,18.6,0,80,1488
06/08/2021,SCB,0.07,0,600,42
06/08/2021,SIC,0.95,0,709,673.55
06/08/2021,SOGEGH,0.05,0,0,0
06/08/2021,SWL,0.34,0,0,0
06/08/2021,TBL,4.01,0,0,0
06/08/2021,TOTAL,11.92,0,0,0
06/08/2021,TLW,2.66,0,0,0
06/08/2021,UNIL,0.41,0,0,0
06/08/2021,AADS,0.87,0,0,0
06/08/2021,SCB PREF,97.3,0,0,0
06/08/2021,GLD,0.55,0,0,0
06/08/2021,SAMBA,0.11,0,0,0
06/08/2021,MMH,0.1,0,0,0
06/08/2021,HORDS,0.05,0,0,0
06/08/2021,IIL,0.09,0,0,0
06/08/2021,DIGICUT,0.65,0,0,0
06/08/2021,TOTAL,,,27018,25905.33
09/08/2021,ACCESS,3.49,0,20,69.8
09/08/2021,ADB,5.06,0,0,0
09/08/2021,AGA,37,0,0,0
09/08/2021,ALW,0.1,0,0,0
09/08/2021,BOPP,2.4,0,0,0
09/08/2021,CAL,0.7,0,3657,2559.9
09/08/2021,CLYD,0.03,0,0,0
09/08/2021,CMLT,0.11,0,0,0
09/08/2021,CPC,0.02,0,0,0
09/08/2021,DASP,0.4,0,0,0
09/08/2021,EGH,7.3,0,0,0
09/08/2021,EGL,1.95,0,0,0
09/08/2021,ETI,0.06,0,0,0
09/08/2021,FML,1.4,0,0,0
09/08/2021,GCB,5.39,0,135,727.65
09/08/2021,GGBL,1.5,0,0,0
09/08/2021,GOIL,1.55,0,42981,66620.55
09/08/2021,GSR,9.5,0,0,0
09/08/2021,MAC,5.98,0,0,0
09/08/2021,MTNGH,1.26,0,423892,534103.92
09/08/2021,PBC,0.03,0,0,0
09/08/2021,RBGH,0.45,0,0,0
09/08/2021,SCB,18.5,-0.1,18057,334054.5
09/08/2021,SIC,0.07,0,0,0
09/08/2021,SOGEGH,0.95,0,4449,4226.55
09/08/2021,SWL,0.05,0,0,0
09/08/2021,TBL,0.34,0,0,0
09/08/2021,TOTAL,4.2,0.19,2404,10096.8
09/08/2021,TLW,11.92,0,0,0
09/08/2021,UNIL,2.92,0.26,1018,2972.56
09/08/2021,AADS,0.41,0,0,0
09/08/2021,SCB PREF,0.87,0,0,0
09/08/2021,GLD,97.3,0,0,0
09/08/2021,SAMBA,0.55,0,0,0
09/08/2021,MMH,0.11,0,0,0
09/08/2021,HORDS,0.1,0,0,0
09/08/2021,IIL,0.05,0,0,0
09/08/2021,DIGICUT,0.09,0,0,0
09/08/2021,POP,0.65,0,0,0
09/08/2021,TOTAL,,,496613,955432.23
10/08/2021,ACCESS,3.49,0,0,0
10/08/2021,ADB,5.06,0,0,0
10/08/2021,AGA,37,0,0,0
10/08/2021,ALW,0.1,0,0,0
10/08/2021,BOPP,2.4,0,0,0
10/08/2021,CAL,0.7,0,0,0
10/08/2021,CLYD,0.03,0,0,0
10/08/2021,CMLT,0.11,0,0,0
10/08/2021,CPC,0.02,0,0,0
10/08/2021,DASP,0.4,0,0,0
10/08/2021,EGH,7.3,0,0,0
10/08/2021,EGL,1.95,0,0,0
10/08/2021,ETI,0.06,0,0,0
10/08/2021,FML,1.4,0,200,288
10/08/2021,GCB,5.39,0,0,0
10/08/2021,GGBL,1.5,0,100,150
10/08/2021,GOIL,1.55,0,0,0
10/08/2021,GSR,9.5,0,0,0
10/08/2021,MAC,5.98,0,0,0
10/08/2021,MTNGH,1.26,0,145550,183393
10/08/2021,PBC,0.03,0,0,0
10/08/2021,RBGH,0.45,0,0,0
10/08/2021,SCB,18.5,0,0,0
10/08/2021,SIC,0.07,0,0,0
10/08/2021,SOGEGH,0.95,0,727,690.65
10/08/2021,SWL,0.05,0,0,0
10/08/2021,TBL,0.34,0,0,0
10/08/2021,TOTAL,4.2,0,0,0
10/08/2021,TLW,11.92,0,0,0
10/08/2021,UNIL,2.92,0,0,0
10/08/2021,AADS,0.41,0,0,0
10/08/2021,SCB PREF,0.87,0,0,0
10/08/2021,GLD,97.3,0,0,0
10/08/2021,SAMBA,0.55,0,0,0
10/08/2021,MMH,0.11,0,0,0
10/08/2021,HORDS,0.1,0,0,0
10/08/2021,IIL,0.05,0,0,0
10/08/2021,DIGICUT,0.09,0,0,0
10/08/2021,POP,0.65,0,0,0
10/08/2021,TOTAL,,,146577,184521.65
11/08/2021,ACCESS,3.49,0,0,0
11/08/2021,ADB,5.06,0,0,0
11/08/2021,AGA,37,0,0,0
11/08/2021,ALW,0.1,0,142740,14274
11/08/2021,BOPP,2.4,0,0,0
11/08/2021,CAL,0.7,0,15,10.5
11/08/2021,CLYD,0.03,0,0,0
11/08/2021,CMLT,0.11,0,0,0
11/08/2021,CPC,0.02,0,0,0
11/08/2021,DASP,0.4,0,0,0
11/08/2021,EGH,7.3,0,704,5139.2
11/08/2021,EGL,1.95,0,0,0
11/08/2021,ETI,0.06,0,0,0
11/08/2021,FML,1.4,0,0,0
11/08/2021,GCB,5.39,0,0,0
11/08/2021,GGBL,1.5,0,0,0
11/08/2021,GOIL,1.55,0,0,0
11/08/2021,GSR,9.5,0,0,0
11/08/2021,MAC,5.98,0,0,0
11/08/2021,MTNGH,1.26,0,7269,9158.94
11/08/2021,PBC,0.03,0,0,0
11/08/2021,RBGH,0.45,0,0,0
11/08/2021,SCB,18.5,0,0,0
11/08/2021,SIC,0.07,0,0,0
11/08/2021,SOGEGH,0.95,0,0,0
11/08/2021,SWL,0.05,0,0,0
11/08/2021,TBL,0.34,0,0,0
11/08/2021,TOTAL,4.2,0,0,0
11/08/2021,TLW,11.92,0,0,0
11/08/2021,UNIL,2.92,0,0,0
11/08/2021,AADS,0.41,0,0,0
11/08/2021,SCB PREF,0.87,0,0,0
11/08/2021,GLD,97.3,0,0,0
11/08/2021,SAMBA,0.55,0,0,0
11/08/2021,MMH,0.11,0,0,0
11/08/2021,HORDS,0.1,0,0,0
11/08/2021,IIL,0.05,0,0,0
11/08/2021,DIGICUT,0.09,0,0,0
11/08/2021,POP,0.65,0,0,0
11/08/2021,TOTAL,,,150728,28582.64
12/08/2021,ACCESS,3.49,0,0,0
12/08/2021,ADB,5.06,0,0,0
12/08/2021,AGA,37,0,0,0
12/08/2021,ALW,0.1,0,0,0
12/08/2021,BOPP,2.4,0,0,0
12/08/2021,CAL,0.7,0,0,0
12/08/2021,CLYD,0.03,0,0,0
12/08/2021,CMLT,0.11,0,0,0
12/08/2021,CPC,0.02,0,0,0
12/08/2021,DASP,0.4,0,0,0
12/08/2021,EGH,7.3,0,0,0
12/08/2021,EGL,1.95,0,0,0
12/08/2021,ETI,0.06,0,4158,249.48
12/08/2021,FML,1.4,0,0,0
12/08/2021,GCB,5.39,0,0,0
12/08/2021,GGBL,1.5,0,100,150
12/08/2021,GOIL,1.55,0,38,58.9
12/08/2021,GSR,9.5,0,0,0
12/08/2021,MAC,5.98,0,0,0
12/08/2021,MTNGH,1.26,0,1460,1839.6
12/08/2021,PBC,0.03,0,0,0
12/08/2021,RBGH,0.45,0,0,0
12/08/2021,SCB,18.5,0,0,0
12/08/2021,SIC,0.07,0,0,0
12/08/2021,SOGEGH,0.95,0,650,617.5
12/08/2021,SWL,0.05,0,0,0
12/08/2021,TBL,0.34,0,0,0
12/08/2021,TOTAL,4.2,0,0,0
12/08/2021,TLW,11.92,0,0,0
12/08/2021,UNIL,2.92,0,0,0
12/08/2021,AADS,0.41,0,0,0
12/08/2021,SCB PREF,0.87,0,0,0
12/08/2021,GLD,97.3,0,0,0
12/08/2021,SAMBA,0.55,0,0,0
12/08/2021,MMH,0.11,0,0,0
12/08/2021,HORDS,0.1,0,0,0
12/08/2021,IIL,0.05,0,0,0
12/08/2021,DIGICUT,0.09,0,0,0
12/08/2021,POP,0.65,0,0,0
12/08/2021,TOTAL,,,6406,2915.48
13/08/2021,ACCESS,3.49,0,0,0
13/08/2021,ADB,5.06,0,0,0
13/08/2021,AGA,37,0,0,0
13/08/2021,ALW,0.1,0,0,0
13/08/2021,BOPP,2.4,0,0,0
13/08/2021,CAL,0.7,0,197316,138121.2
13/08/2021,CLYD,0.03,0,0,0
13/08/2021,CMLT,0.11,0,0,0
13/08/2021,CPC,0.02,0,0,0
13/08/2021,DASP,0.4,0,0,0
13/08/2021,EGH,7.31,0.01,151576,1108020.56
13/08/2021,EGL,1.95,0,0,0
13/08/2021,ETI,0.06,0,0,0
13/08/2021,FML,1.4,0,0,0
13/08/2021,GCB,5.39,0,100,539
13/08/2021,GGBL,1.5,0,0,0
13/08/2021,GOIL,1.55,0,0,0
13/08/2021,GSR,9.5,0,0,0
13/08/2021,MAC,5.98,0,0,0
13/08/2021,MTNGH,1.26,0,1334571,1681559.46
13/08/2021,PBC,0.03,0,0,0
13/08/2021,RBGH,0.45,0,0,0
13/08/2021,SCB,18.5,0,10,185
13/08/2021,SIC,0.07,0,0,0
13/08/2021,SOGEGH,0.95,0,0,0
13/08/2021,SWL,0.05,0,0,0
13/08/2021,TBL,0.34,0,0,0
13/08/2021,TOTAL,4.2,0,0,0
13/08/2021,TLW,11.92,0,0,0
13/08/2021,UNIL,2.92,0,0,0
13/08/2021,AADS,0.41,0,0,0
13/08/2021,SCB PREF,0.87,0,0,0
13/08/2021,GLD,97.3,0,0,0
13/08/2021,SAMBA,0.55,0,0,0
13/08/2021,MMH,0.11,0,0,0
13/08/2021,HORDS,0.1,0,0,0
13/08/2021,IIL,0.05,0,0,0
13/08/2021,DIGICUT,0.09,0,0,0
13/08/2021,POP,0.65,0,0,0
13/08/2021,TOTAL,,,1683573,2928425.22
16/08/2021,ACCESS,3.49,0,0,0
16/08/2021,ADB,5.06,0,0,0
16/08/2021,AGA,37,0,0,0
16/08/2021,ALW,0.1,0,0,0
16/08/2021,BOPP,2.4,0,0,0
16/08/2021,CAL,0.7,0,229,160.3
16/08/2021,CLYD,0.03,0,0,0
16/08/2021,CMLT,0.11,0,0,0
16/08/2021,CPC,0.02,0,0,0
16/08/2021,DASP,0.4,0,0,0
16/08/2021,EGH,7.31,0,155,1133.05
16/08/2021,EGL,1.96,0.01,615893,1207150.28
16/08/2021,ETI,0.06,0,2060,123.6
16/08/2021,FML,1.4,0,0,0
16/08/2021,GCB,5.39,0,0,0
16/08/2021,GGBL,1.5,0,0,0
16/08/2021,GOIL,1.55,0,0,0
16/08/2021,GSR,9.5,0,0,0
16/08/2021,MAC,5.98,0,0,0
16/08/2021,MTNGH,1.26,0,32190,40559.4
16/08/2021,PBC,0.03,0,0,0
16/08/2021,RBGH,0.45,0,0,0
16/08/2021,SCB,18.5,0,353,6530.5
16/08/2021,SIC,0.07,0,0,0
16/08/2021,SOGEGH,0.95,0,0,0
16/08/2021,SWL,0.05,0,0,0
16/08/2021,TBL,0.34,0,0,0
16/08/2021,TOTAL,4.2,0,0,0
16/08/2021,TLW,11.92,0,0,0
16/08/2021,UNIL,3.21,0.29,2000,6420
16/08/2021,AADS,0.41,0,0,0
16/08/2021,SCB PREF,0.87,0,0,0
16/08/2021,GLD,97.3,0,0,0
16/08/2021,SAMBA,0.55,0,0,0
16/08/2021,MMH,0.11,0,0,0
16/08/2021,HORDS,0.1,0,0,0
16/08/2021,IIL,0.05,0,0,0
16/08/2021,DIGICUT,0.09,0,0,0
16/08/2021,POP,0.65,0,0,0
16/08/2021,TOTAL,,,652880,1262077.13
17/08/2021,ACCESS,3.49,0,100,349
17/08/2021,ADB,5.06,0,0,0
17/08/2021,AGA,37,0,0,0
17/08/2021,ALW,0.1,0,0,0
17/08/2021,BOPP,2.4,0,0,0
17/08/2021,CAL,0.7,0,183,128.1
17/08/2021,CLYD,0.03,0,1120,33.6
17/08/2021,CMLT,0.11,0,0,0
17/08/2021,CPC,0.02,0,0,0
17/08/2021,DASP,0.4,0,240,93.6
17/08/2021,EGH,7.31,0,904,6608.24
17/08/2021,EGL,1.96,0,0,0
17/08/2021,ETI,0.06,0,50,3
17/08/2021,FML,1.4,0,300,462
17/08/2021,GCB,5.39,0,3040,16533
17/08/2021,GGBL,1.5,0,0,0
17/08/2021,GOIL,1.55,0,500,775
17/08/2021,GSR,9.5,0,0,0
17/08/2021,MAC,5.98,0,0,0
17/08/2021,MTNGH,1.26,0,5613899,7072867.74
17/08/2021,PBC,0.03,0,0,0
17/08/2021,RBGH,0.45,0,0,0
17/08/2021,SCB,18.5,0,1502,27787
17/08/2021,SIC,0.07,0,0,0
17/08/2021,SOGEGH,0.95,0,125,118.75
17/08/2021,SWL,0.05,0,0,0
17/08/2021,TBL,0.34,0,0,0
17/08/2021,TOTAL,4.2,0,0,0
17/08/2021,TLW,11.92,0,0,0
17/08/2021,UNIL,3.53,0.32,1240,4377.2
17/08/2021,AADS,0.41,0,20,8.2
17/08/2021,SCB PREF,0.87,0,0,0
17/08/2021,GLD,97.3,0,0,0
17/08/2021,SAMBA,0.55,0,0,0
17/08/2021,MMH,0.11,0,0,0
17/08/2021,HORDS,0.1,0,0,0
17/08/2021,IIL,0.05,0,0,0
17/08/2021,DIGICUT,0.09,0,0,0
17/08/2021,POP,0.65,0,0,0
17/08/2021,TOTAL,,,5623223,7130144.43
18/08/2021,ACCESS,3.49,0,0,0
18/08/2021,ADB,5.06,0,0,0
18/08/2021,AGA,37,0,0,0
18/08/2021,ALW,0.1,0,0,0
18/08/2021,BOPP,2.4,0,151,377.5
18/08/2021,CAL,0.7,0,0,0
18/08/2021,CLYD,0.03,0,0,0
18/08/2021,CMLT,0.11,0,0,0
18/08/2021,CPC,0.02,0,0,0
18/08/2021,DASP,0.4,0,0,0
18/08/2021,EGH,7.31,0,732,5350.92
18/08/2021,EGL,1.96,0,0,0
18/08/2021,ETI,0.06,0,10666,639.96
18/08/2021,FML,1.4,0,0,0
18/08/2021,GCB,5.39,0,40,215.6
18/08/2021,GGBL,1.5,0,300,450
18/08/2021,GOIL,1.55,0,246,381.3
18/08/2021,GSR,9.5,0,0,0
18/08/2021,MAC,5.98,0,0,0
18/08/2021,MTNGH,1.26,0,21872,27558.72
18/08/2021,PBC,0.03,0,0,0
18/08/2021,RBGH,0.45,0,0,0
18/08/2021,SCB,18.5,0,0,0
18/08/2021,SIC,0.07,0,0,0
18/08/2021,SOGEGH,0.95,0,0,0
18/08/2021,SWL,0.05,0,0,0
18/08/2021,TBL,0.34,0,0,0
18/08/2021,TOTAL,4.2,0,0,0
18/08/2021,TLW,11.92,0,0,0
18/08/2021,UNIL,3.88,0.35,19200,74338.5
18/08/2021,AADS,0.41,0,0,0
18/08/2021,SCB PREF,0.87,0,0,0
18/08/2021,GLD,97.3,0,0,0
18/08/2021,SAMBA,0.55,0,0,0
18/08/2021,MMH,0.11,0,0,0
18/08/2021,HORDS,0.1,0,0,0
18/08/2021,IIL,0.05,0,0,0
18/08/2021,DIGICUT,0.09,0,0,0
18/08/2021,POP,0.65,0,0,0
18/08/2021,TOTAL,,,53207,109312.5
19/08/2021,ACCESS,3.49,0,0,0
19/08/2021,ADB,5.06,0,0,0
19/08/2021,AGA,37,0,0,0
19/08/2021,ALW,0.1,0,0,0
19/08/2021,BOPP,2.4,0,0,0
19/08/2021,CAL,0.7,0,105697,73987.9
19/08/2021,CLYD,0.03,0,0,0
19/08/2021,CMLT,0.11,0,0,0
19/08/2021,CPC,0.02,0,0,0
19/08/2021,DASP,0.4,0,35,13.65
19/08/2021,EGH,7.31,0,909,6644.79
19/08/2021,EGL,1.96,0,0,0
19/08/2021,ETI,0.06,0,1600,96
19/08/2021,FML,1.4,0,0,0
19/08/2021,GCB,5.39,0,247,1331.33
19/08/2021,GGBL,1.5,0,0,0
19/08/2021,GOIL,1.55,0,516,799.8
19/08/2021,GSR,9.5,0,0,0
19/08/2021,MAC,5.98,0,0,0
19/08/2021,MTNGH,1.26,0,506774,638525.24
19/08/2021,PBC,0.03,0,0,0
19/08/2021,RBGH,0.45,0,0,0
19/08/2021,SCB,18.5,0,35939,664871.5
19/08/2021,SIC,0.07,0,0,0
19/08/2021,SOGEGH,0.95,0,46090,43785.5
19/08/2021,SWL,0.05,0,0,0
19/08/2021,TBL,0.34,0,0,0
19/08/2021,TOTAL,4.2,0,0,0
19/08/2021,TLW,11.92,0,0,0
19/08/2021,UNIL,4.26,0.38,33460,142499.6
19/08/2021,AADS,0.41,0,0,0
19/08/2021,SCB PREF,0.87,0,0,0
19/08/2021,GLD,97.3,0,0,0
19/08/2021,SAMBA,0.55,0,0,0
19/08/2021,MMH,0.11,0,0,0
19/08/2021,HORDS,0.1,0,0,0
19/08/2021,IIL,0.05,0,0,0
19/08/2021,DIGICUT,0.09,0,0,0
19/08/2021,POP,0.65,0,0,0
19/08/2021,TOTAL,,,731267,1572555.31
20/08/2021,AGA,37,0,0,0
20/08/2021,ALW,0.1,0,0,0
20/08/2021,BOPP,2.4,0,0,0
20/08/2021,CAL,0.7,0,0,0
20/08/2021,CLYD,0.03,0,0,0
20/08/2021,CPC,0.02,0,0,0
20/08/2021,CMLT,0.11,0,0,0
20/08/2021,EGL,1.96,0,0,0
20/08/2021,ETI,0.06,0,0,0
20/08/2021,FML,1.4,0,0,0
20/08/2021,GCB,5.39,0,0,0
20/08/2021,GGBL,1.5,0,0,0
20/08/2021,SCB,18.5,0,0,0
20/08/2021,SIC,0.07,0,0,0
20/08/2021,SOGEGH,0.95,0,396,376.2
20/08/2021,TOTAL,4.2,0,150,630
20/08/2021,GOIL,1.55,0,230,356.5
20/08/2021,TLW,11.92,0,0,0
20/08/2021,MAC,5.98,0,0,0
20/08/2021,MTNGH,1.26,0,176382,222241.32
20/08/2021,RBGH,0.45,0,212,95.4
20/08/2021,ACCESS,3.49,0,0,0
20/08/2021,ADB,5.06,0,0,0
20/08/2021,EGH,7.31,0,0,0
20/08/2021,UNIL,4.68,0.42,27000,126360
20/08/2021,TBL,0.34,0,0,0
20/08/2021,total,,,204370,350059.42
23/08/2021,AGA,37,0,0,0
23/08/2021,ALW,0.1,0,0,0
23/08/2021,BOPP,2.4,0,0,0
23/08/2021,CAL,0.72,0.02,50000,35996
23/08/2021,CLYD,0.03,0,0,0
23/08/2021,CPC,0.02,0,100,2
23/08/2021,CMLT,0.11,0,0,0
23/08/2021,EGL,1.96,0,0,0
23/08/2021,ETI,0.06,0,0,0
23/08/2021,FML,1.4,0,0,0
23/08/2021,GCB,5.39,0,4119,22201.41
23/08/2021,GGBL,1.5,0,0,0
23/08/2021,SCB,18.5,0,0,0
23/08/2021,SIC,0.07,0,0,0
23/08/2021,SOGEGH,0.95,0,0,0
23/08/2021,TOTAL,4.2,0,0,0
23/08/2021,GOIL,1.55,0,0,0
23/08/2021,TLW,11.92,0,0,0
23/08/2021,MAC,5.98,0,0,0
23/08/2021,MTNGH,1.26,0,34176,43061.76
23/08/2021,RBGH,0.45,0,0,0
23/08/2021,ACCESS,3.49,0,0,0
23/08/2021,ADB,5.06,0,0,0
23/08/2021,EGH,7.31,0,1456,10643.36
23/08/2021,UNIL,5.14,0.46,12860,66100.4
23/08/2021,total,,,307081,528064.35
23/08/2021,TBL,0.34,0,0,0
24/08/2021,AGA,37,0,0,0
24/08/2021,ALW,0.1,0,0,0
24/08/2021,BOPP,2.4,0,0,0
24/08/2021,CAL,0.72,0,0,0
24/08/2021,CLYD,0.03,0,0,0
24/08/2021,CPC,0.02,0,0,0
24/08/2021,CMLT,0.11,0,0,0
24/08/2021,EGL,1.96,0,0,0
24/08/2021,ETI,0.06,0,1950,117
24/08/2021,FML,1.4,0,0,0
24/08/2021,GCB,5.39,0,0,0
24/08/2021,GGBL,1.5,0,0,0
24/08/2021,SCB,18.5,0,112,2072
24/08/2021,SIC,0.07,0,0,0
24/08/2021,SOGEGH,0.95,0,0,0
24/08/2021,TOTAL,4.2,0,7500,31500
24/08/2021,GOIL,1.55,0,0,0
24/08/2021,TLW,11.92,0,0,0
24/08/2021,MAC,5.98,0,0,0
24/08/2021,MTNGH,1.26,0,5693,6953.18
24/08/2021,RBGH,0.45,0,0,0
24/08/2021,ACCESS,3.49,0,0,0
24/08/2021,ADB,5.06,0,0,0
24/08/2021,EGH,7.31,0,0,0
24/08/2021,UNIL,5.36,0.22,5383,28655.64
24/08/2021,TBL,0.34,0,0,0
24/08/2021,total,,,20638,69297.82
25/08/2021,AGA,37,0,0,0
25/08/2021,ALW,0.1,0,0,0
25/08/2021,BOPP,2.51,0.11,25950,65134.1
25/08/2021,CAL,0.72,0,501,360.72
25/08/2021,CLYD,0.03,0,0,0
25/08/2021,CPC,0.02,0,0,0
25/08/2021,CMLT,0.11,0,8889,977.79
25/08/2021,EGL,1.99,0.03,63945,127246.6
25/08/2021,ETI,0.06,0,5900,354
25/08/2021,FML,1.4,0,500,770
25/08/2021,GCB,5.39,0,1400,7546
25/08/2021,GGBL,1.5,0,11,16.5
25/08/2021,SCB,18.5,0,0,0
25/08/2021,SIC,0.07,0,0,0
25/08/2021,SOGEGH,0.95,0,0,0
25/08/2021,TOTAL,4.2,0,100,420
25/08/2021,GOIL,1.55,0,0,0
25/08/2021,TLW,11.92,0,0,0
25/08/2021,MAC,5.98,0,0,0
25/08/2021,MTNGH,1.24,-0.02,1966778,2438764.84
25/08/2021,RBGH,0.45,0,0,0
25/08/2021,ACCESS,3.49,0,0,0
25/08/2021,ADB,5.06,0,0,0
25/08/2021,EGH,7.32,0.01,12024,88013.69
25/08/2021,UNIL,5.64,0.28,8670,48898.8
25/08/2021,TBL,0.34,0,0,0
25/08/2021,total,,,2115306,2847800.86
26/08/2021,AGA,37,0,0,0
26/08/2021,ALW,0.1,0,0,0
26/08/2021,BOPP,2.51,0,969,2519.4
26/08/2021,CAL,0.72,0,178544,128551.68
26/08/2021,CLYD,0.03,0,0,0
26/08/2021,CPC,0.02,0,0,0
26/08/2021,CMLT,0.11,0,0,0
26/08/2021,EGL,1.99,0,22484,44743.16
26/08/2021,ETI,0.06,0,6494,389.64
26/08/2021,FML,1.4,0,0,0
26/08/2021,GCB,5.39,0,1002,5400.78
26/08/2021,GGBL,1.5,0,0,0
26/08/2021,SCB,18.5,0,58,1073
26/08/2021,SIC,0.07,0,0,0
26/08/2021,SOGEGH,0.95,0,130,123.5
26/08/2021,TOTAL,4.2,0,2317,9731.4
26/08/2021,GOIL,1.55,0,9104,14111.2
26/08/2021,TLW,11.92,0,0,0
26/08/2021,MAC,5.98,0,0,0
26/08/2021,MTNGH,1.23,-0.01,37552,46206.4
26/08/2021,RBGH,0.45,0,0,0
26/08/2021,ACCESS,3.49,0,0,0
26/08/2021,ADB,5.06,0,0,0
26/08/2021,EGH,7.33,0.01,122999,901582.67
26/08/2021,UNIL,5.64,0,5780,32599.2
26/08/2021,TBL,0.34,0,0,0
26/08/2021,total,,,2502739,4034832.89
27/08/2021,AGA,37,0,0,0
27/08/2021,ALW,0.1,0,0,0
27/08/2021,BOPP,2.51,0,0,0
27/08/2021,CAL,0.72,0,1000,720
27/08/2021,CLYD,0.03,0,0,0
27/08/2021,CPC,0.02,0,0,0
27/08/2021,CMLT,0.11,0,0,0
27/08/2021,EGL,1.99,0,0,0
27/08/2021,ETI,0.06,0,0,0
27/08/2021,FML,1.4,0,0,0
27/08/2021,GCB,5.39,0,90,485.1
27/08/2021,GGBL,1.5,0,0,0
27/08/2021,SCB,18.5,0,0,0
27/08/2021,SIC,0.07,0,0,0
27/08/2021,SOGEGH,0.95,0,1000,950
27/08/2021,TOTAL,4.2,0,125,525
27/08/2021,GOIL,1.55,0,1795,2782.25
27/08/2021,TLW,11.92,0,0,0
27/08/2021,MAC,5.98,0,0,0
27/08/2021,MTNGH,1.24,0.01,634673,786727.3
27/08/2021,RBGH,0.45,0,0,0
27/08/2021,ACCESS,3.49,0,0,0
27/08/2021,ADB,5.06,0,0,0
27/08/2021,EGH,7.33,0,810,5937.3
27/08/2021,UNIL,5.64,0,5753,32446.92
27/08/2021,TBL,0.34,0,0,0
27/08/2021,total,,,3147985,4865406.76
30/08/2021,AGA,37,0,0,0
30/08/2021,ALW,0.1,0,5,0.5
30/08/2021,BOPP,2.51,0,0,0
